links,max_compsize_rand,max_compsize_para,max_compsize_perp,global_cluster_coeff_rand,global_cluster_coeff_para,global_cluster_coeff_perp
4790,6,5,6,0.006578947368421052,0.21920668058455114,0.0064516129032258064
4800,6,5,6,0.006535947712418301,0.21784232365145229,0.00641025641025641
4810,6,5,6,0.0064794816414686825,0.21694214876033058,0.006382978723404255
4820,6,5,6,0.0064794816414686825,0.21604938271604937,0.006355932203389831
4830,6,5,6,0.0064794816414686825,0.21560574948665298,0.006342494714587738
4840,6,5,6,0.006437768240343348,0.2151639344262295,0.006329113924050633
4850,6,5,6,0.006396588486140725,0.2147239263803681,0.0063025210084033615
4860,6,5,6,0.006355932203389831,0.2129817444219067,0.006263048016701462
4870,6,5,6,0.006355932203389831,0.21774193548387097,0.006263048016701462
4880,6,5,6,0.006355932203389831,0.21774193548387097,0.006224066390041493
4890,6,5,6,0.006342494714587738,0.21686746987951808,0.006185567010309278
4900,6,5,6,0.006329113924050633,0.21643286573146292,0.006147540983606557
4910,6,5,6,0.006276150627615063,0.21643286573146292,0.006122448979591836
4920,6,5,6,0.006263048016701462,0.216,0.006109979633401222
4930,6,5,6,0.00625,0.22023809523809523,0.006097560975609756
4940,6,5,6,0.006224066390041493,0.2198019801980198,0.006060606060606061
4950,6,5,6,0.006211180124223602,0.21936758893280633,0.006012024048096192
4960,6,5,6,0.006185567010309278,0.21893491124260356,0.00597609561752988
4970,6,5,6,0.006147540983606557,0.2180746561886051,0.005952380952380952
4980,6,5,6,0.006122448979591836,0.2172211350293542,0.005952380952380952
4990,6,5,6,0.006072874493927126,0.21637426900584794,0.005928853754940711
5000,6,5,6,0.006048387096774193,0.21637426900584794,0.005893909626719057
5010,6,5,6,0.006012024048096192,0.21470019342359767,0.005836575875486381
5020,6,5,6,0.006012024048096192,0.2138728323699422,0.005825242718446602
5030,6,5,6,0.006,0.21305182341650672,0.005780346820809248
5040,6,5,6,0.005952380952380952,0.21062618595825428,0.0057692307692307696
5050,6,5,6,0.005893909626719057,0.21062618595825428,0.005747126436781609
5060,6,5,6,0.005847953216374269,0.21022727272727273,0.005747126436781609
5070,6,5,6,0.005813953488372093,0.20864661654135339,0.0057361376673040155
5080,6,5,6,0.005780346820809248,0.20864661654135339,0.005714285714285714
5090,6,5,6,0.0057361376673040155,0.20786516853932585,0.005714285714285714
5100,6,5,6,0.005714285714285714,0.20747663551401868,0.005714285714285714
5110,6,5,6,0.005703422053231939,0.20708955223880596,0.0056925996204933585
5120,6,5,6,0.0056925996204933585,0.2158671586715867,0.005671077504725898
5130,6,5,6,0.005660377358490566,0.2154696132596685,0.005639097744360902
5140,6,5,6,0.005649717514124294,0.21428571428571427,0.005607476635514018
5150,6,5,6,0.005607476635514018,0.21389396709323583,0.00558659217877095
5160,6,5,6,0.005607476635514018,0.21234119782214156,0.005545286506469501
5170,6,5,6,0.00558659217877095,0.21195652173913043,0.0055248618784530384
5180,6,5,6,0.0055658627087198514,0.2111913357400722,0.005484460694698354
5190,6,5,6,0.005545286506469501,0.210431654676259,0.00546448087431694
5200,6,5,6,0.005545286506469501,0.20930232558139536,0.0054446460980036296
5210,6,5,6,0.005535055350553505,0.20892857142857144,0.0054249547920434
5220,6,5,6,0.005504587155963303,0.2127659574468085,0.005385996409335727
5230,6,5,6,0.005494505494505495,0.21616871704745166,0.0053475935828877
5240,6,5,6,0.005474452554744526,0.2198952879581152,0.0053475935828877
5250,6,5,6,0.00546448087431694,0.21951219512195122,0.005338078291814947
5260,6,5,6,0.005434782608695652,0.21875,0.005319148936170213
5270,6,5,6,0.0054249547920434,0.21724137931034482,0.00528169014084507
5280,6,5,6,0.00539568345323741,0.21724137931034482,0.005235602094240838
5290,6,5,6,0.005366726296958855,0.21724137931034482,0.005208333333333333
5300,6,5,6,0.0053475935828877,0.21649484536082475,0.005190311418685121
5310,6,5,6,0.0053285968028419185,0.21575342465753425,0.005172413793103448
5320,6,5,6,0.005309734513274336,0.2153846153846154,0.005154639175257732
5330,6,5,6,0.00530035335689046,0.2150170648464164,0.005128205128205128
5340,6,5,6,0.005291005291005291,0.2150170648464164,0.0050933786078098476
5350,6,5,6,0.005272407732864675,0.21428571428571427,0.00505902192242833
5360,6,5,6,0.005253940455341506,0.21392190152801357,0.0050335570469798654
5370,6,5,6,0.005208333333333333,0.21392190152801357,0.0050335570469798654
5380,6,5,6,0.0051813471502590676,0.21680672268907564,0.005016722408026756
5390,6,5,6,0.005154639175257732,0.21644295302013422,0.005
5400,6,5,6,0.0050933786078098476,0.21535893155258765,0.004991680532445923
5410,6,5,6,0.00505902192242833,0.21746293245469522,0.004942339373970346
5420,6,5,6,0.00505902192242833,0.21710526315789475,0.004918032786885246
5430,6,5,6,0.005050505050505051,0.21568627450980393,0.004901960784313725
5440,6,5,6,0.005042016806722689,0.2188006482982172,0.004885993485342019
5450,6,5,6,0.005025125628140704,0.21844660194174756,0.0048543689320388345
5460,6,5,6,0.005016722408026756,0.21809369951534732,0.00482315112540193
5470,6,5,6,0.005016722408026756,0.21809369951534732,0.004815409309791332
5480,6,5,6,0.005008347245409015,0.21774193548387097,0.0048
5490,6,5,6,0.005,0.22115384615384615,0.004777070063694267
5500,6,5,6,0.004975124378109453,0.21939586645468998,0.004746835443037975
5510,6,5,6,0.004942339373970346,0.21835443037974683,0.00473186119873817
5520,6,5,6,0.0049261083743842365,0.21766561514195584,0.004694835680751174
5530,6,5,6,0.004901960784313725,0.21630094043887146,0.0046875
5540,6,5,6,0.00487012987012987,0.215625,0.004658385093167702
5550,6,5,6,0.004862236628849271,0.2192846034214619,0.004622496147919877
5560,6,5,6,0.004838709677419355,0.22291021671826625,0.004601226993865031
5570,6,5,6,0.004830917874396135,0.22256568778979907,0.004594180704441042
5580,6,5,6,0.0048,0.2218798151001541,0.004573170731707317
5590,6,5,6,0.004777070063694267,0.22477064220183487,0.004545454545454545
5600,6,5,6,0.004761904761904762,0.22477064220183487,0.0045385779122541605
5610,6,5,6,0.00473186119873817,0.22442748091603054,0.004531722054380665
5620,6,5,6,0.004709576138147566,0.2276176024279211,0.004524886877828055
5630,6,5,6,0.004694835680751174,0.22692889561270801,0.004491017964071856
5640,6,5,6,0.004658385093167702,0.22658610271903323,0.004477611940298508
5650,6,5,6,0.004651162790697674,0.22658610271903323,0.004457652303120356
5660,6,5,6,0.00463678516228748,0.22590361445783133,0.0044444444444444444
5670,6,5,6,0.00463678516228748,0.22590361445783133,0.004431314623338257
5680,6,5,6,0.00463678516228748,0.22522522522522523,0.004424778761061947
5690,6,5,6,0.004622496147919877,0.22522522522522523,0.004411764705882353
5700,6,5,6,0.004615384615384616,0.2242152466367713,0.004405286343612335
5710,6,5,6,0.004594180704441042,0.22388059701492538,0.004398826979472141
5720,6,5,6,0.004573170731707317,0.22321428571428573,0.004379562043795621
5730,6,5,6,0.004545454545454545,0.22700296735905046,0.004373177842565598
5740,6,5,6,0.004531722054380665,0.22666666666666666,0.004347826086956522
5750,6,5,6,0.004524886877828055,0.225,0.004329004329004329
5760,6,5,6,0.0045045045045045045,0.2240117130307467,0.004322766570605188
5770,6,5,6,0.004491017964071856,0.2236842105263158,0.00430416068866571
5780,6,5,6,0.004484304932735426,0.22335766423357664,0.004285714285714286
5790,6,5,6,0.004464285714285714,0.22641509433962265,0.004273504273504274
5800,6,5,6,0.004437869822485207,0.22943722943722944,0.004261363636363636
5810,6,5,6,0.008836524300441826,0.22910662824207492,0.004261363636363636
5820,6,5,6,0.00881057268722467,0.22812051649928264,0.00424929178470255
5830,6,5,6,0.008771929824561403,0.22812051649928264,0.00423728813559322
5840,6,5,6,0.008733624454148471,0.22779369627507162,0.004231311706629055
5850,6,5,6,0.00872093023255814,0.22714285714285715,0.004219409282700422
5860,6,5,6,0.008708272859216255,0.22585227272727273,0.004207573632538569
5870,6,5,6,0.008670520231213872,0.2248939179632249,0.0041841004184100415
5880,6,5,6,0.008645533141210375,0.22362869198312235,0.004166666666666667
5890,6,5,6,0.008620689655172414,0.22625698324022347,0.004155124653739612
5900,6,5,6,0.00860832137733142,0.225,0.004132231404958678
5910,6,5,6,0.00851063829787234,0.22406639004149378,0.00411522633744856
5920,6,5,6,0.00847457627118644,0.22252747252747251,0.004103967168262654
5930,6,5,6,0.008438818565400843,0.2216142270861833,0.004092769440654843
5940,6,5,6,0.008438818565400843,0.22100954979536153,0.0040650406504065045
5950,6,5,6,0.008426966292134831,0.2232746955345061,0.0040595399188092015
5960,6,5,6,0.008403361344537815,0.2223719676549865,0.004043126684636119
5970,6,5,6,0.008403361344537815,0.22088353413654618,0.004026845637583893
5980,6,5,6,0.008391608391608392,0.22029372496662217,0.004010695187165776
5990,6,5,6,0.008368200836820083,0.22029372496662217,0.003989361702127659
6000,6,5,6,0.008333333333333333,0.22,0.003978779840848806
6010,6,5,6,0.008333333333333333,0.2197070572569907,0.003947368421052632
6020,6,5,6,0.008321775312066574,0.2185430463576159,0.003931847968545216
6030,6,5,6,0.008287292817679558,0.21739130434782608,0.00392156862745098
6040,6,5,6,0.008275862068965517,0.21710526315789475,0.0039164490861618795
6050,6,5,6,0.008253094910591471,0.21710526315789475,0.00390625
6060,6,5,6,0.008241758241758242,0.2162516382699869,0.0038910505836575876
6070,6,5,6,0.00823045267489712,0.2193211488250653,0.003875968992248062
6080,6,5,6,0.00821917808219178,0.21903520208604954,0.003870967741935484
6090,6,5,6,0.008207934336525308,0.21818181818181817,0.0038510911424903724
6100,6,5,6,0.008174386920980926,0.21761658031088082,0.003821656050955414
6110,6,5,7,0.008174386920980926,0.21705426356589147,0.0038022813688212928
6120,6,5,7,0.008174386920980926,0.21649484536082475,0.003787878787878788
6130,6,5,7,0.008130081300813009,0.21895006402048656,0.0037735849056603774
6140,6,5,7,0.008086253369272238,0.2178343949044586,0.0037688442211055275
6150,6,5,7,0.008,0.21673003802281368,0.0037641154328732747
6160,6,5,7,0.007947019867549669,0.21645569620253163,0.0037593984962406013
6170,6,5,7,0.007936507936507936,0.21536523929471033,0.0037546933667083854
6180,6,5,7,0.007936507936507936,0.21428571428571427,0.0037546933667083854
6190,6,5,7,0.007926023778071334,0.21375,0.00375
6200,6,5,7,0.0079155672823219,0.21348314606741572,0.0037359900373599006
6210,6,5,7,0.007905138339920948,0.21348314606741572,0.0037220843672456576
6220,6,5,7,0.007894736842105263,0.2129514321295143,0.0037128712871287127
6230,6,5,7,0.00788436268068331,0.2124223602484472,0.003708281829419036
6240,6,5,7,0.007853403141361256,0.21189591078066913,0.0036991368680641184
6250,6,5,7,0.007832898172323759,0.21189591078066913,0.0036855036855036856
6260,6,5,7,0.007822685788787484,0.21163366336633663,0.003667481662591687
6270,6,5,7,0.007782101167315175,0.2105911330049261,0.0036540803897685747
6280,6,5,7,0.007772020725388601,0.21323529411764705,0.0036319612590799033
6290,6,5,7,0.007761966364812419,0.21271393643031786,0.0036231884057971015
6300,6,5,7,0.007731958762886598,0.21193666260657734,0.0036188178528347406
6310,6,5,7,0.007712082262210797,0.2116788321167883,0.0036101083032490976
6320,6,5,7,0.0076824583866837385,0.21039903264812576,0.003601440576230492
6330,6,5,7,0.007643312101910828,0.21014492753623187,0.0035971223021582736
6340,6,5,7,0.007633587786259542,0.20963855421686747,0.0035842293906810036
6350,6,5,7,0.007623888182973317,0.20838323353293414,0.0035714285714285713
6360,6,5,7,0.007594936708860759,0.20714285714285716,0.0035714285714285713
6370,6,5,7,0.007575757575757576,0.20689655172413793,0.0035545023696682463
6380,6,5,7,0.007566204287515763,0.20616113744075829,0.0035252643948296123
6390,6,5,7,0.007518796992481203,0.20567375886524822,0.00351288056206089
6400,6,5,7,0.007509386733416771,0.20823529411764705,0.0035046728971962616
6410,6,5,7,0.0075,0.21101992966002345,0.0034924330616996507
6420,6,5,7,0.007453416149068323,0.21976744186046512,0.003468208092485549
6430,6,5,7,0.007425742574257425,0.21976744186046512,0.0034562211981566822
6440,6,5,7,0.007407407407407408,0.21925754060324826,0.0034522439585730723
6450,6,5,7,0.007361963190184049,0.21824480369515012,0.0034482758620689655
6460,6,5,7,0.0073439412484700125,0.21824480369515012,0.003444316877152698
6470,6,5,7,0.007281553398058253,0.21724137931034482,0.003436426116838488
6480,6,5,7,0.007272727272727273,0.21993127147766323,0.003432494279176201
6490,6,5,7,0.007263922518159807,0.21967963386727687,0.003416856492027335
6500,6,5,7,0.007263922518159807,0.21867881548974943,0.0033975084937712344
6510,6,5,7,0.007246376811594203,0.21818181818181817,0.003386004514672686
6520,6,5,7,0.007211538461538462,0.2171945701357466,0.003374578177727784
6530,6,5,7,0.007202881152460984,0.21934758155230596,0.003367003367003367
6540,6,5,7,0.007194244604316547,0.2181208053691275,0.0033594624860022394
6550,6,5,7,0.007168458781362007,0.21739130434782608,0.0033444816053511705
6560,6,5,7,0.007159904534606206,0.21690767519466073,0.0033407572383073497
6570,6,5,7,0.007142857142857143,0.2159468438538206,0.00331858407079646
6580,6,5,7,0.0071174377224199285,0.2157079646017699,0.0033076074972436605
6590,6,5,7,0.007100591715976331,0.2152317880794702,0.0032967032967032967
6600,6,5,7,0.007067137809187279,0.21475770925110133,0.003289473684210526
6610,6,5,7,0.007042253521126761,0.2145214521452145,0.0032822757111597373
6620,6,5,7,0.007001166861143524,0.21358159912376778,0.003271537622682661
6630,6,5,7,0.006993006993006993,0.21264994547437296,0.0032502708559046588
6640,6,5,7,0.006968641114982578,0.21451787648970747,0.003246753246753247
6650,6,5,7,0.006952491309385863,0.2165948275862069,0.003246753246753247
6660,6,5,7,0.006944444444444444,0.2161290322580645,0.0032292787944025836
6670,6,5,7,0.0069124423963133645,0.2161290322580645,0.00322234156820623
6680,6,5,7,0.006904487917146145,0.21566523605150215,0.003205128205128205
6690,6,5,7,0.006872852233676976,0.21474358974358973,0.003205128205128205
6700,6,5,7,0.00684931506849315,0.21428571428571427,0.003194888178913738
6710,6,5,7,0.006818181818181818,0.21337579617834396,0.003181336161187699
6720,6,5,7,0.00681044267877412,0.2122492080253432,0.003171247357293869
6730,6,5,7,0.006795016987542469,0.21180189673340358,0.003161222339304531
6740,6,5,7,0.006779661016949152,0.21091290661070305,0.0031446540880503146
6750,6,5,7,0.006741573033707865,0.21047120418848167,0.0031282586027111575
6760,6,5,7,0.006726457399103139,0.21003134796238246,0.003125
6770,6,5,7,0.0067039106145251395,0.209375,0.003105590062111801
6780,6,5,7,0.006688963210702341,0.20893970893970895,0.003092783505154639
6790,6,5,7,0.006688963210702341,0.2087227414330218,0.003083247687564234
6800,6,5,7,0.006666666666666667,0.2078593588417787,0.003076923076923077
6810,6,5,7,0.006659267480577136,0.2078593588417787,0.003061224489795918
6820,6,5,7,0.00663716814159292,0.2065775950668037,0.003045685279187817
6830,6,5,7,0.006600660066006601,0.20573183213920163,0.003036437246963563
6840,6,5,7,0.006578947368421052,0.20510204081632652,0.0030241935483870967
6850,6,5,7,0.006564551422319475,0.20710659898477157,0.0030181086519114686
6860,6,5,7,0.006557377049180328,0.2066869300911854,0.003003003003003003
6870,6,5,7,0.006550218340611353,0.2112676056338028,0.0029910269192422734
6880,6,5,7,0.006514657980456026,0.21063189568706117,0.002982107355864811
6890,6,5,7,0.0065005417118093175,0.21021021021021022,0.002973240832507433
6900,6,5,7,0.00646551724137931,0.2097902097902098,0.0029644268774703555
6910,6,5,7,0.006458557588805167,0.20916334661354583,0.002955665024630542
6920,6,5,7,0.0064516129032258064,0.20916334661354583,0.0029469548133595285
6930,6,5,7,0.00644468313641246,0.20833333333333334,0.002938295788442703
6940,6,5,7,0.006423982869379015,0.2079207920792079,0.0029296875
6950,6,5,7,0.006396588486140725,0.2075098814229249,0.0029239766081871343
6960,6,5,7,0.006376195536663124,0.2073050345508391,0.0029239766081871343
6970,6,5,7,0.006355932203389831,0.20648967551622419,0.0029182879377431907
6980,6,5,7,0.006335797254487857,0.20608439646712462,0.0029182879377431907
6990,6,5,7,0.00631578947368421,0.20568070519098922,0.0029154518950437317
7000,6,5,7,0.006309148264984227,0.205078125,0.0029013539651837525
7010,7,5,7,0.006276150627615063,0.205078125,0.0028929604628736743
7020,7,5,7,0.006243496357960458,0.2048780487804878,0.0028929604628736743
7030,7,5,7,0.006237006237006237,0.2046783625730994,0.002881844380403458
7040,7,5,7,0.0062176165803108805,0.20368574199806014,0.0028790786948176585
7050,7,5,7,0.006198347107438017,0.20348837209302326,0.0028763183125599234
7060,7,5,7,0.006198347107438017,0.20829315332690454,0.0028735632183908046
7070,7,5,7,0.006147540983606557,0.20709491850431447,0.0028653295128939827
7080,7,5,7,0.006147540983606557,0.21062618595825428,0.002859866539561487
7090,7,5,7,0.006134969325153374,0.21062618595825428,0.0028544243577545195
7100,7,5,7,0.006122448979591836,0.2104265402843602,0.0028462998102466793
7110,7,5,7,0.006122448979591836,0.20903954802259886,0.002840909090909091
7120,7,5,7,0.006085192697768763,0.20864661654135339,0.002838221381267739
7130,7,5,7,0.006066734074823054,0.21328344246959777,0.002824858757062147
7140,7,5,7,0.006036217303822937,0.21528424976700838,0.0028222013170272815
7150,7,5,7,0.006018054162487462,0.2174721189591078,0.0028142589118198874
7160,7,5,7,0.006018054162487462,0.21666666666666667,0.002798507462686567
7170,7,5,7,0.006,0.2158671586715867,0.002793296089385475
7180,7,5,7,0.005952380952380952,0.2154696132596685,0.002785515320334262
7190,7,5,7,0.005940594059405941,0.22018348623853212,0.0027829313543599257
7200,7,5,7,0.005911330049261084,0.21957913998170173,0.0027726432532347504
7210,7,5,7,0.005893909626719057,0.21937842778793418,0.0027649769585253456
7220,7,5,7,0.0058823529411764705,0.22151321786690975,0.0027598896044158236
7230,7,5,7,0.005870841487279843,0.22363636363636363,0.0027522935779816515
7240,7,5,7,0.005847953216374269,0.2230281051677244,0.002742230347349177
7250,7,5,7,0.005825242718446602,0.22262443438914026,0.0027347310847766638
7260,7,5,7,0.005813953488372093,0.22202166064981949,0.00272975432211101
7270,7,5,7,0.005802707930367505,0.22162162162162163,0.0027223230490018148
7280,7,5,7,0.005791505791505791,0.22351885098743268,0.002717391304347826
7290,7,5,7,0.008645533141210375,0.22311827956989247,0.0027100271002710027
7300,7,5,7,0.008595988538681949,0.22291853178155774,0.002702702702702703
7310,7,5,7,0.008571428571428572,0.22459893048128343,0.0027002700270027003
7320,7,5,7,0.008522727272727272,0.22419928825622776,0.002697841726618705
7330,7,5,7,0.008506616257088847,0.22340425531914893,0.0026929982046678637
7340,7,5,7,0.008506616257088847,0.22281167108753316,0.0026857654431512983
7350,7,5,7,0.008490566037735849,0.22241835834068843,0.002680965147453083
7360,7,5,7,0.00847457627118644,0.22241835834068843,0.0026666666666666666
7370,7,5,7,0.008434864104967198,0.22163588390501318,0.00265017667844523
7380,7,5,7,0.008372093023255815,0.22105263157894736,0.0026455026455026454
7390,7,5,7,0.008364312267657992,0.22105263157894736,0.002638522427440633
7400,7,5,7,0.008341056533827619,0.2204724409448819,0.0026246719160104987
7410,7,5,7,0.008302583025830259,0.21970357454228423,0.002617801047120419
7420,7,6,7,0.008287292817679558,0.2193211488250653,0.0026064291920069507
7430,7,6,7,0.008272058823529412,0.21913043478260869,0.0026019080659150044
7440,7,6,7,0.008249312557286892,0.22116218560277537,0.0025974025974025974
7450,7,6,7,0.008234217749313814,0.22519413287316653,0.0025906735751295338
7460,7,6,7,0.008211678832116789,0.22699914015477213,0.0025817555938037868
7470,7,6,7,0.008204193254329991,0.2268041237113402,0.002577319587628866
7480,7,6,7,0.008204193254329991,0.22602739726027396,0.002575107296137339
7490,7,6,7,0.008204193254329991,0.22781569965870307,0.002572898799313894
7500,7,6,7,0.00819672131147541,0.227427597955707,0.0025662959794696323
7510,7,6,7,0.008181818181818182,0.2268479184367035,0.002559726962457338
7520,7,6,7,0.0081374321880651,0.2268479184367035,0.002553191489361702
7530,7,6,7,0.008115419296663661,0.22627118644067798,0.002544529262086514
7540,7,6,7,0.008100810081008101,0.2260795935647756,0.002531645569620253
7550,7,6,7,0.008086253369272238,0.2251264755480607,0.002523128679562658
7560,7,6,7,0.008064516129032258,0.22493681550126368,0.002514668901927913
7570,7,6,7,0.008064516129032258,0.22418136020151133,0.002506265664160401
7580,7,6,7,0.008021390374331552,0.22399328859060402,0.002497918401332223
7590,7,6,7,0.008,0.2236180904522613,0.0024916943521594683
7600,7,6,7,0.008,0.22324414715719063,0.0024834437086092716
7610,7,6,7,0.007985803016858917,0.22287145242070117,0.0024752475247524753
7620,7,6,7,0.007964601769911504,0.22231473771856786,0.0024671052631578946
7630,7,6,7,0.007936507936507936,0.2221297836938436,0.0024630541871921183
7640,7,6,7,0.007908611599297012,0.22350993377483444,0.0024630541871921183
7650,7,6,7,0.007894736842105263,0.22332506203473945,0.002461033634126333
7660,7,6,7,0.007894736842105263,0.2225886232481451,0.0024549918166939444
7670,7,6,7,0.007860262008733625,0.22585924713584288,0.0024469820554649264
7680,7,6,7,0.007832898172323759,0.22549019607843138,0.0024449877750611247
7690,7,6,7,0.00779896013864818,0.22493887530562348,0.0024390243902439024
7700,7,6,7,0.007785467128027681,0.22439024390243903,0.0024311183144246355
7710,7,6,7,0.007758620689655172,0.2260940032414911,0.002425222312045271
7720,7,6,7,0.007738607050730868,0.2260940032414911,0.0024193548387096775
7730,7,6,7,0.007705479452054794,0.2255456750202102,0.002413515687851971
7740,7,6,7,0.007705479452054794,0.22518159806295399,0.0024096385542168677
7750,7,6,7,0.007692307692307693,0.2246376811594203,0.002403846153846154
7760,7,6,7,0.007685738684884714,0.2244569589702333,0.0024
7770,7,6,7,0.0076726342710997444,0.22409638554216868,0.0023923444976076554
7780,7,6,7,0.007653061224489796,0.22596153846153846,0.002386634844868735
7790,7,6,7,0.007640067911714771,0.2256,0.0023790642347343376
7800,7,6,7,0.007620660457239628,0.22452229299363058,0.0023790642347343376
7810,7,6,7,0.007601351351351352,0.22637013502779985,0.0023715415019762848
7820,7,6,7,0.007575757575757576,0.22583201267828842,0.002365930599369085
7830,7,6,7,0.007531380753138075,0.2249408050513023,0.0023603461841070024
7840,7,6,7,0.007531380753138075,0.22388059701492538,0.002352941176470588
